Time, CameraRig_X_Pos, CameraRig_Y_Pos, CameraRig_Z_Pos, Head_X_Pos, Head_Y_Pos,Head_Z_Pos, Head_X_Rot, Head_Y_Rot, Head_Z_Rot, GSR, m, b, distance
0.4933035,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.5098796,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.5268154,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.5430029,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.5597074,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.5761367,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.5927031,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.6095389,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.6258368,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.6424301,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.6589696,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.6763158,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.6922636,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.7086698,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.7252364,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.7418029,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.7585584,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.7749366,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.7915026,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.8083922,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.8246368,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.8412789,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.8582236,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.8743365,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.8911119,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.9074714,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.9240358,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.9409454,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.9578891,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.9738359,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
0.9907789,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.00687,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.023672,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.040615,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.05657,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.073139,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.090005,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.106947,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.122895,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.139838,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.15597,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.172536,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.189234,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.205669,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.222237,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.239069,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.25557,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.271937,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.288503,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.305405,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.321637,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.338294,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.355237,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.371336,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.388129,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.405077,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.421037,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.437604,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.45417,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.471359,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.487317,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.504249,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.520437,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.537139,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.553571,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.570137,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.586987,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.603918,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.619862,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.636809,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.653749,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.669701,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.686638,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.702671,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.719238,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.735803,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.752417,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.769361,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.785503,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.80225,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.819194,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.835203,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.852089,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.868337,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.884903,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.901925,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.918037,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.934813,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.951171,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.967737,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
1.984645,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.00087,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.017535,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.034003,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.05057,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.067369,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.083703,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.10027,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.116836,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.134176,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.150093,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.166537,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.183104,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.199926,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.216868,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.23282,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.249759,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.265937,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.282649,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.29907,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.315637,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.332202,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.34877,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.365336,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.38232,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.399266,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.415211,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.432154,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.448172,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.464737,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.481497,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.49787,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.514438,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.53133,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.547571,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.564222,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.581165,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.59811,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.614055,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.630403,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.64697,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.663895,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.680103,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.696781,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.713236,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.729803,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.74637,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.762937,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.779508,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.796451,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.812637,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.829341,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.84577,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.862337,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.878903,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.89547,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.912067,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.928604,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.945171,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.962418,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.978371,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
2.995306,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.011436,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.028197,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.045139,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.061136,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.077927,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.094898,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.11084,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.127403,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.143971,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.160645,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.177103,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.19367,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.210479,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.226803,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.24337,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.260312,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.277257,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.293211,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.309636,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.326205,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.343074,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.359337,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.375929,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.392874,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.409813,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.425759,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.442703,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.458737,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.477112,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.49368,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.510476,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.526813,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.54338,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.559947,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.576513,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.593218,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.610142,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.626213,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.643032,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.659978,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.675928,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.692911,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.709046,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.725755,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.742698,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.758746,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.775589,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.792533,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.808478,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.825423,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.84158,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.858147,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.875256,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.89128,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.907846,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.92509,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.941039,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.957546,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.974113,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
3.990896,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.007813,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.023814,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.040703,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.056947,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.073593,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.090537,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.106647,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.123427,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.13978,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.156346,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.173279,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.18948,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.20617,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.223114,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.23918,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.256002,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.273097,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.289045,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.305956,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.322013,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.338845,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.35579,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.371736,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.388687,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.404847,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.421568,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.438525,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.454546,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.471114,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.48768,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.504248,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.520912,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.53738,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.553947,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.57079,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.587691,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.603648,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.62043,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.637524,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.653564,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.670415,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.686697,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.703308,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.719831,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.736398,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.753139,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.770085,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.786098,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.802972,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.819231,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.835862,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.852809,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.868933,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.885498,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.902639,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.918631,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.9352,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.951764,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.968416,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
4.98536,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
5.001464,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
5.01825,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
5.034597,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
5.051164,749,404.47,1795,749,405.47,1795,0,157.3866,0,29,0,0,150
5.067731,749.0075,404.4694,1794.984,749.0093,405.4694,1794.98,0.2687514,157.1775,-3.33509E-09,29,0,0,150
5.084298,749.015,404.4688,1794.969,749.0184,405.4688,1794.96,0.4988695,156.999,-6.670359E-09,29,0,0,150
5.100864,749.0225,404.4682,1794.953,749.0272,405.4682,1794.942,0.6958752,156.8466,-1.33412E-08,29,0,0,150
5.117431,749.0299,404.4677,1794.937,749.0359,405.4675,1794.923,0.8645248,156.7165,-1.334173E-08,29,0,0,150
5.134861,749.0374,404.4671,1794.921,749.0444,405.4669,1794.905,1.008918,156.6055,-2.668456E-08,29,0,0,150
5.150811,749.0452,404.4665,1794.905,749.0532,405.4662,1794.886,1.142802,156.5032,-2.668573E-08,29,0,0,150
5.16713,749.0524,404.4659,1794.889,749.0611,405.4656,1794.869,1.24104,156.4284,0,29,0,0,150
5.183699,749.0598,404.4653,1794.874,749.0691,405.465,1794.853,1.329121,156.3618,0,29,0,0,150
5.20064,749.0673,404.4647,1794.858,749.0771,405.4644,1794.836,1.406653,156.3036,2.668847E-08,29,0,0,150
5.21683,749.0749,404.4641,1794.842,749.0853,405.4638,1794.818,1.475381,156.2525,5.337854E-08,29,0,0,150
5.233397,749.0822,404.4635,1794.826,749.093,405.4632,1794.802,1.529809,156.2124,2.668994E-08,29,0,0,150
5.250473,749.0897,404.463,1794.811,749.1008,405.4626,1794.786,1.578411,156.177,2.669055E-08,29,0,0,150
5.26653,749.0974,404.4623,1794.794,749.1088,405.4619,1794.769,1.622031,156.1457,2.669112E-08,29,0,0,150
5.283363,749.1046,404.4618,1794.779,749.1163,405.4614,1794.753,1.655622,156.122,2.669156E-08,29,0,0,150
5.299663,749.1122,404.4612,1794.763,749.1241,405.4608,1794.736,1.686866,156.1004,0,29,0,0,150
5.316253,749.1196,404.4606,1794.748,749.1317,405.4601,1794.72,1.712158,156.0834,0,29,0,0,150
5.333197,749.127,404.46,1794.732,749.1393,405.4596,1794.704,1.734503,156.0688,-2.669266E-08,29,0,0,150
5.349363,749.1346,404.4594,1794.716,749.1471,405.459,1794.688,1.754254,156.0563,-2.669294E-08,29,0,0,150
5.366091,749.1419,404.4589,1794.7,749.1544,405.4584,1794.672,1.769837,156.0468,-2.669316E-08,29,0,0,150
5.382497,749.1495,404.4583,1794.684,749.1621,405.4578,1794.656,1.784007,156.0387,-2.669336E-08,29,0,0,150
5.399065,749.1569,404.4577,1794.669,749.1696,405.4572,1794.64,1.795704,156.0324,-2.669354E-08,29,0,0,150
5.415921,749.1643,404.4571,1794.653,749.1771,405.4566,1794.624,1.805881,156.0273,-5.338737E-08,29,0,0,150
5.432199,749.1719,404.4565,1794.637,749.1848,405.456,1794.608,1.814834,156.0233,-5.338763E-08,29,0,0,150
5.44881,749.1792,404.4559,1794.621,749.1921,405.4554,1794.592,1.822013,156.0205,-5.338784E-08,29,0,0,150
5.465753,749.1867,404.4553,1794.605,749.1996,405.4548,1794.576,1.828367,156.0185,-5.338803E-08,29,0,0,150
5.482696,749.1943,404.4547,1794.589,749.2073,405.4542,1794.56,1.833974,156.0171,-5.33882E-08,29,0,0,150
5.498462,749.202,404.4541,1794.573,749.215,405.4536,1794.544,1.838703,156.0165,-1.067767E-07,29,0,0,150
