Time, X Position, Y Position, Z Position, GSR
5.511709,749,404.47,1795,48
5.528708,749,404.47,1795,48
5.544798,749,404.47,1795,48
5.561469,749,404.47,1795,48
5.57847,749,404.47,1795,48
5.594499,749,404.47,1795,48
5.612018,749,404.47,1795,48
5.627632,749,404.47,1795,48
5.644198,749,404.47,1795,48
5.661014,749,404.47,1795,48
5.677331,749,404.47,1795,48
5.694022,749,404.47,1795,48
5.711015,749.0075,404.4694,1794.984,48
5.727032,749.0152,404.4688,1794.968,48
5.744019,749.0225,404.4682,1794.953,48
5.761017,749.0301,404.4677,1794.937,48
5.777012,749.0378,404.467,1794.92,48
5.793636,749.045,404.4665,1794.905,48
5.809866,749.0525,404.4659,1794.889,48
5.826639,749.0598,404.4653,1794.874,48
5.843637,749.0674,404.4647,1794.858,48
5.859638,749.075,404.4641,1794.842,48
5.876132,749.0823,404.4635,1794.826,48
5.892699,749.0897,404.463,1794.811,48
5.909987,749.0972,404.4624,1794.795,48
5.925987,749.1049,404.4618,1794.778,48
5.942399,749.1121,404.4612,1794.763,48
5.958988,749.1196,404.4606,1794.748,48
5.975532,749.127,404.46,1794.732,48
5.9921,749.1345,404.4594,1794.716,48
6.008666,749.1419,404.4589,1794.7,48
6.025232,749.1494,404.4583,1794.684,48
6.041905,749.1569,404.4577,1794.669,48
6.058716,749.1644,404.4571,1794.653,48
6.074932,749.1719,404.4565,1794.637,48
6.091499,749.1792,404.4559,1794.621,48
6.108066,749.1866,404.4553,1794.605,48
6.124778,749.1942,404.4547,1794.59,48
6.141776,749.2017,404.4542,1794.574,48
6.157775,749.2093,404.4536,1794.557,48
6.174777,749.2165,404.453,1794.542,48
6.190899,749.2241,404.4524,1794.526,48
6.207467,749.2314,404.4518,1794.511,48
6.224359,749.2388,404.4512,1794.495,48
6.2406,749.2464,404.4506,1794.479,48
6.257357,749.2537,404.45,1794.463,48
6.274358,749.2612,404.4495,1794.447,48
6.290396,749.2689,404.4489,1794.431,48
6.306867,749.2761,404.4483,1794.416,48
6.323434,749.2835,404.4477,1794.4,48
6.340442,749.291,404.4471,1794.384,48
6.356568,749.2986,404.4465,1794.368,48
6.373134,749.3058,404.446,1794.353,48
6.3897,749.3132,404.4454,1794.337,48
6.406444,749.3207,404.4448,1794.321,48
6.422833,749.3282,404.4442,1794.305,48
6.439438,749.3356,404.4436,1794.289,48
6.455966,749.343,404.443,1794.274,48
6.472534,749.3504,404.4424,1794.258,48
6.4891,749.3578,404.4419,1794.242,48
6.505689,749.3653,404.4413,1794.226,48
6.522233,749.3727,404.4407,1794.21,48
6.538801,749.3801,404.4401,1794.195,48
6.555692,749.3876,404.4395,1794.179,48
6.571935,749.3951,404.4389,1794.163,48
6.588693,749.4024,404.4384,1794.147,48
6.605067,749.4099,404.4377,1794.131,47
6.621691,749.4173,404.4372,1794.115,47
6.6382,749.4247,404.4366,1794.1,47
6.654767,749.4321,404.436,1794.084,47
6.671334,749.4395,404.4354,1794.068,47
6.688693,749.447,404.4348,1794.052,47
6.704467,749.4547,404.4342,1794.036,47
6.721034,749.4618,404.4337,1794.021,47
6.737601,749.4692,404.4331,1794.005,47
6.754693,749.4766,404.4325,1793.989,47
6.770734,749.4843,404.4319,1793.973,47
6.787697,749.4915,404.4313,1793.957,47
6.803867,749.499,404.4307,1793.941,47
6.820436,749.5063,404.4301,1793.926,47
6.837,749.5137,404.4296,1793.91,47
6.853679,749.5211,404.429,1793.894,47
6.870133,749.5286,404.4284,1793.878,47
6.886701,749.5359,404.4278,1793.862,47
6.903682,749.5433,404.4272,1793.846,47
6.919834,749.5509,404.4266,1793.83,47
6.9364,749.5582,404.4261,1793.815,47
6.952967,749.5656,404.4255,1793.799,47
6.969532,749.5729,404.4249,1793.783,47
6.98668,749.5804,404.4243,1793.767,47
7.002683,749.588,404.4237,1793.751,47
7.019681,749.5952,404.4232,1793.736,47
7.0358,749.6028,404.4225,1793.719,47
7.052366,749.6099,404.422,1793.704,47
7.068933,749.6174,404.4214,1793.688,47
7.085685,749.6248,404.4208,1793.672,47
7.102335,749.6322,404.4202,1793.656,47
7.11933,749.6396,404.4196,1793.64,47
7.135199,749.6472,404.419,1793.624,47
7.152328,749.6543,404.4185,1793.609,47
7.168917,749.662,404.4179,1793.593,47
7.184915,749.6694,404.4173,1793.577,47
7.201978,749.6765,404.4167,1793.562,47
7.218034,749.6841,404.4161,1793.545,47
7.234988,749.6913,404.4156,1793.53,47
7.251984,749.6989,404.415,1793.514,47
7.267978,749.7064,404.4144,1793.497,47
7.28498,749.7136,404.4138,1793.482,47
7.301736,749.7211,404.4132,1793.466,47
7.317434,749.7286,404.4126,1793.45,47
7.334002,749.7356,404.4121,1793.435,47
7.350729,749.743,404.4115,1793.419,47
7.367134,749.7504,404.4109,1793.403,47
7.383847,749.7577,404.4103,1793.387,47
7.400575,749.7651,404.4097,1793.371,47
7.416834,749.7726,404.4091,1793.355,47
7.433573,749.7798,404.4086,1793.34,47
7.450572,749.7873,404.408,1793.324,47
7.46708,749.7949,404.4074,1793.307,47
7.483101,749.8022,404.4068,1793.292,47
7.499667,749.8093,404.4063,1793.276,47
7.516233,749.8167,404.4057,1793.26,47
7.532801,749.8241,404.4051,1793.245,47
7.549433,749.8315,404.4045,1793.229,47
7.565933,749.8389,404.4039,1793.213,47
7.5825,749.8462,404.4033,1793.197,47
7.599275,749.8536,404.4027,1793.181,47
7.616271,749.861,404.4022,1793.165,47
7.632273,749.8686,404.4016,1793.149,47
7.648767,749.8757,404.401,1793.134,47
7.665333,749.883,404.4004,1793.118,47
7.682276,749.8904,404.3998,1793.102,47
7.699281,749.8979,404.3992,1793.086,47
7.715034,749.9055,404.3987,1793.069,47
7.7316,749.9125,404.3981,1793.054,47
7.748279,749.9198,404.3975,1793.038,47
7.764734,749.9272,404.3969,1793.022,47
7.781301,749.9345,404.3963,1793.007,47
7.797868,749.9419,404.3958,1792.991,47
7.814858,749.9492,404.3952,1792.975,47
7.831002,749.9568,404.3946,1792.959,47
7.847859,749.9639,404.394,1792.943,47
7.864134,749.9714,404.3934,1792.927,47
7.880701,749.9786,404.3929,1792.911,47
7.897384,749.986,404.3923,1792.896,47
7.913835,749.9934,404.3917,1792.88,47
7.930402,750.0007,404.3911,1792.864,47
7.946968,750.0081,404.3905,1792.848,47
7.963535,750.0154,404.39,1792.832,47
7.980101,750.0227,404.3894,1792.816,47
7.99704,750.0301,404.3888,1792.8,47
8.013235,750.0376,404.3882,1792.784,47
8.029801,750.0447,404.3876,1792.769,47
8.046369,750.0521,404.387,1792.753,47
8.062934,750.0594,404.3864,1792.737,47
8.080045,750.0668,404.3859,1792.721,47
8.096249,750.0743,404.3853,1792.705,47
8.112635,750.0815,404.3847,1792.689,47
8.129249,750.0888,404.3841,1792.673,47
8.146251,750.0961,404.3835,1792.657,47
8.162334,750.1037,404.383,1792.641,47
8.179251,750.1108,404.3824,1792.626,47
8.195468,750.1183,404.3818,1792.61,47
8.212248,750.1255,404.3812,1792.594,47
8.228602,750.1329,404.3806,1792.578,47
8.245169,750.1401,404.3801,1792.562,47
8.261736,750.1475,404.3795,1792.546,47
8.278302,750.1548,404.3789,1792.531,47
8.294869,750.1621,404.3783,1792.515,47
8.311437,750.1694,404.3777,1792.499,47
8.32808,750.1768,404.3772,1792.483,47
8.34508,750.1841,404.3766,1792.467,47
8.361137,750.1917,404.376,1792.451,47
8.377704,750.1987,404.3754,1792.435,47
8.394472,750.2061,404.3748,1792.419,47
8.410835,750.2134,404.3743,1792.403,47
8.427464,750.2207,404.3737,1792.387,47
8.444466,750.228,404.3731,1792.372,47
8.460535,750.2355,404.3725,1792.355,47
8.477468,750.2427,404.3719,1792.34,47
8.493669,750.2501,404.3713,1792.324,47
8.510235,750.2573,404.3708,1792.308,47
8.527109,750.2646,404.3702,1792.292,47
8.543368,750.272,404.3696,1792.276,47
8.559935,750.2792,404.369,1792.26,47
8.576881,750.2866,404.3685,1792.245,47
8.593068,750.294,404.3679,1792.228,47
8.60988,750.3011,404.3673,1792.213,47
8.626202,750.3086,404.3667,1792.197,47
8.642769,750.3158,404.3661,1792.181,47
8.659882,750.3231,404.3656,1792.165,47
8.675901,750.3306,404.365,1792.149,47
8.69288,750.3377,404.3644,1792.133,47
8.709034,750.3452,404.3638,1792.117,47
8.725879,750.3523,404.3633,1792.101,47
8.742167,750.3597,404.3627,1792.085,47
8.758882,750.3669,404.3621,1792.07,47
8.775301,750.3743,404.3615,1792.054,47
8.791879,750.3815,404.3609,1792.038,47
8.808861,750.3888,404.3604,1792.022,47
8.825003,750.3963,404.3598,1792.006,47
8.84186,750.4034,404.3592,1791.99,47
8.858135,750.4108,404.3586,1791.974,47
8.874863,750.418,404.358,1791.958,47
8.891268,750.4254,404.3575,1791.942,47
8.908506,750.4326,404.3569,1791.926,47
8.924507,750.4402,404.3563,1791.91,47
8.940969,750.4472,404.3557,1791.895,47
8.957537,750.4545,404.3551,1791.879,47
8.974102,750.4617,404.3546,1791.863,47
8.990669,750.4691,404.354,1791.847,47
9.007236,750.4763,404.3534,1791.831,47
9.024467,750.4836,404.3528,1791.815,47
9.040467,750.4911,404.3522,1791.798,47
9.056935,750.4982,404.3517,1791.783,47
9.073618,750.5054,404.3511,1791.767,47
9.09062,750.5128,404.3505,1791.751,47
9.106635,750.5203,404.3499,1791.735,47
9.123624,750.5273,404.3494,1791.72,47
9.13977,750.5348,404.3488,1791.703,47
9.156621,750.5419,404.3482,1791.688,47
9.172902,750.5493,404.3476,1791.672,47
9.189622,750.5564,404.347,1791.656,47
9.206036,750.5638,404.3465,1791.64,47
9.222603,750.571,404.3459,1791.624,47
9.239295,750.5782,404.3453,1791.608,47
9.255734,750.5856,404.3447,1791.592,47
9.272302,750.5928,404.3441,1791.576,47
9.289293,750.6001,404.3436,1791.56,47
9.305436,750.6075,404.343,1791.544,47
9.322431,750.6146,404.3424,1791.529,47
9.338569,750.6221,404.3418,1791.512,47
9.355135,750.6292,404.3413,1791.497,47
9.372429,750.6364,404.3407,1791.481,47
9.388433,750.644,404.3401,1791.464,47
9.405252,750.651,404.3395,1791.449,47
9.421402,750.6584,404.3389,1791.433,47
9.438251,750.6655,404.3384,1791.417,47
9.454535,750.6729,404.3378,1791.401,47
9.471103,750.68,404.3372,1791.385,47
9.487669,750.6873,404.3366,1791.369,47
9.504236,750.6945,404.3361,1791.353,47
9.521024,750.7018,404.3355,1791.337,47
9.537369,750.7092,404.3349,1791.321,47
9.554021,750.7163,404.3343,1791.306,47
9.571025,750.7236,404.3337,1791.29,47
9.58707,750.7311,404.3332,1791.273,47
9.604026,750.7381,404.3326,1791.258,47
9.620202,750.7455,404.332,1791.241,47
9.637023,750.7526,404.3315,1791.226,47
9.653334,750.7599,404.3309,1791.21,47
9.669901,750.7671,404.3303,1791.194,47
9.686468,750.7744,404.3297,1791.178,47
9.703647,750.7816,404.3291,1791.162,47
9.719641,750.7891,404.3286,1791.146,47
9.736646,750.7961,404.328,1791.13,47
9.752734,750.8036,404.3274,1791.114,47
9.76964,750.8106,404.3268,1791.098,47
9.785867,750.818,404.3262,1791.082,47
9.802434,750.8251,404.3257,1791.067,47
9.819014,750.8323,404.3251,1791.051,47
9.835567,750.8396,404.3245,1791.035,47
9.852135,750.8468,404.3239,1791.019,47
9.869008,750.8541,404.3234,1791.003,47
9.885266,750.8615,404.3228,1790.986,47
9.901834,750.8685,404.3222,1790.971,47
9.918758,750.8758,404.3217,1790.955,47
9.934967,750.8832,404.321,1790.939,47
9.951533,750.8903,404.3205,1790.923,47
9.968101,750.8975,404.3199,1790.907,47
9.984818,750.9047,404.3193,1790.891,47
10.00123,750.912,404.3188,1790.875,47
10.01862,750.9192,404.3182,1790.859,47
10.03462,750.9268,404.3176,1790.842,47
10.05093,750.9338,404.317,1790.827,47
10.06762,750.9409,404.3165,1790.811,47
10.08407,750.9482,404.3159,1790.795,47
10.10079,750.9554,404.3153,1790.779,47
10.1172,750.9626,404.3147,1790.763,47
10.13379,750.9698,404.3141,1790.748,47
10.15034,750.9771,404.3136,1790.732,47
10.1669,750.9843,404.313,1790.716,47
10.18379,750.9915,404.3124,1790.7,47
10.20004,750.9988,404.3118,1790.683,47
10.21737,751.0059,404.3113,1790.668,47
10.23317,751.0135,404.3107,1790.651,47
10.25037,751.0204,404.3101,1790.636,47
10.26637,751.0279,404.3095,1790.619,47
10.28287,751.0349,404.309,1790.604,47
10.29964,751.0421,404.3084,1790.588,47
10.316,751.0494,404.3078,1790.572,47
10.33263,751.0565,404.3073,1790.556,47
10.34914,751.0637,404.3067,1790.54,47
10.3657,751.0709,404.3061,1790.524,47
10.38227,751.0781,404.3055,1790.508,47
10.39921,751.0853,404.3049,1790.492,47
10.4154,751.0927,404.3044,1790.476,47
10.43197,751.0998,404.3038,1790.46,47
10.44853,751.107,404.3032,1790.444,47
10.46522,751.1142,404.3026,1790.428,47
10.48167,751.1215,404.3021,1790.412,47
10.49841,751.1286,404.3015,1790.396,47
10.51541,751.1359,404.3009,1790.38,47
10.53141,751.1433,404.3003,1790.364,47
10.54793,751.1503,404.2998,1790.348,47
10.5645,751.1575,404.2992,1790.333,46
10.58107,751.1647,404.2986,1790.317,46
10.59763,751.1719,404.298,1790.301,46
10.6142,751.1791,404.2975,1790.285,46
10.63119,751.1863,404.2969,1790.269,46
10.64733,751.1937,404.2963,1790.252,46
10.6639,751.2007,404.2957,1790.237,46
10.68047,751.2079,404.2952,1790.221,46
10.69704,751.2151,404.2946,1790.205,46
10.7136,751.2223,404.294,1790.189,46
10.73017,751.2295,404.2935,1790.173,46
10.74674,751.2366,404.2929,1790.157,46
10.7633,751.2438,404.2923,1790.141,46
10.77997,751.251,404.2917,1790.125,46
10.79656,751.2583,404.2911,1790.109,46
10.813,751.2655,404.2906,1790.093,46
10.82957,751.2726,404.29,1790.077,46
10.84614,751.2798,404.2894,1790.061,46
10.8627,751.287,404.2888,1790.045,46
10.87977,751.2942,404.2883,1790.029,46
10.89584,751.3016,404.2877,1790.012,46
10.9125,751.3086,404.2871,1789.997,46
10.92897,751.3158,404.2866,1789.981,46
10.94554,751.3229,404.286,1789.965,46
10.9621,751.3301,404.2854,1789.949,46
10.97867,751.3373,404.2849,1789.933,46
10.99607,751.3445,404.2843,1789.917,46
11.01208,751.3521,404.2837,1789.9,46
11.02837,751.359,404.2831,1789.885,46
11.04508,751.3661,404.2825,1789.869,46
11.0615,751.3733,404.282,1789.853,46
11.07807,751.3804,404.2814,1789.837,46
11.09464,751.3876,404.2808,1789.821,46
11.1112,751.3948,404.2802,1789.805,46
11.1278,751.402,404.2797,1789.789,46
11.1448,751.4091,404.2791,1789.773,46
11.1609,751.4165,404.2785,1789.757,46
11.1778,751.4235,404.278,1789.741,46
11.19404,751.4308,404.2774,1789.725,46
11.2106,751.4379,404.2768,1789.709,46
11.22786,751.445,404.2762,1789.693,46
11.24386,751.4525,404.2756,1789.677,46
11.2603,751.4594,404.2751,1789.661,46
11.27687,751.4665,404.2745,1789.645,46
11.29344,751.4737,404.2739,1789.629,46
11.31,751.4808,404.2734,1789.613,46
11.32719,751.488,404.2728,1789.597,46
11.34319,751.4955,404.2722,1789.581,46
11.36019,751.5024,404.2716,1789.565,46
11.37627,751.5098,404.2711,1789.549,46
11.39284,751.5167,404.2705,1789.533,46
11.4094,751.5239,404.2699,1789.517,46
11.42619,751.531,404.2693,1789.501,46
11.44254,751.5383,404.2688,1789.485,46
11.45919,751.5453,404.2682,1789.469,46
11.47567,751.5526,404.2676,1789.453,46
11.49224,751.5597,404.2671,1789.437,46
11.5088,751.5668,404.2665,1789.421,46
11.52537,751.574,404.2659,1789.405,46
11.54194,751.5811,404.2654,1789.389,46
11.5585,751.5883,404.2648,1789.373,46
11.57519,751.5955,404.2642,1789.357,46
11.59164,751.6027,404.2636,1789.341,46
11.6082,751.6097,404.2631,1789.325,46
11.62477,751.6169,404.2625,1789.309,46
11.64134,751.6241,404.2619,1789.293,46
11.65819,751.6312,404.2614,1789.277,46
11.67447,751.6385,404.2608,1789.261,46
11.69119,751.6455,404.2602,1789.245,46
11.70819,751.6527,404.2596,1789.229,46
11.72419,751.6601,404.259,1789.213,46
11.74074,751.667,404.2585,1789.197,46
11.7573,751.6741,404.2579,1789.181,46
11.77387,751.6813,404.2573,1789.165,46
11.79044,751.6884,404.2568,1789.149,46
11.80719,751.6956,404.2562,1789.133,46
11.82357,751.7028,404.2556,1789.117,46
11.84019,751.7098,404.255,1789.101,46
11.85719,751.717,404.2545,1789.085,46
11.87327,751.7243,404.2539,1789.068,46
11.89019,751.7313,404.2533,1789.053,46
11.9064,751.7385,404.2527,1789.037,46
11.92319,751.7455,404.2522,1789.021,46
11.93954,751.7527,404.2516,1789.005,46
11.95619,751.7598,404.251,1788.989,46
11.97319,751.767,404.2505,1788.973,46
11.98924,751.7743,404.2499,1788.956,46
12.00619,751.7812,404.2493,1788.941,46
12.02237,751.7885,404.2487,1788.924,46
12.03894,751.7955,404.2482,1788.909,46
12.05619,751.8026,404.2476,1788.893,46
12.07219,751.8101,404.247,1788.876,46
12.08919,751.817,404.2465,1788.861,46
12.1052,751.8242,404.2459,1788.844,46
12.12177,751.8311,404.2453,1788.829,46
12.13834,751.8383,404.2448,1788.813,46
12.15519,751.8454,404.2442,1788.797,46
12.17147,751.8527,404.2436,1788.78,46
12.18819,751.8596,404.243,1788.765,46
12.20519,751.8668,404.2425,1788.748,46
12.2212,751.8741,404.2419,1788.732,46
12.23774,751.881,404.2413,1788.716,46
12.2543,751.8881,404.2408,1788.7,46
12.2712,751.8953,404.2402,1788.684,46
12.28744,751.9025,404.2396,1788.668,46
12.3042,751.9095,404.239,1788.652,46
12.32057,751.9167,404.2385,1788.636,46
12.3372,751.9238,404.2379,1788.62,46
12.3537,751.9309,404.2373,1788.604,46
12.37027,751.938,404.2368,1788.588,46
12.3872,751.9451,404.2362,1788.572,46
12.4034,751.9524,404.2356,1788.556,46
12.4202,751.9594,404.235,1788.54,46
12.43654,751.9666,404.2345,1788.524,46
12.4532,751.9736,404.2339,1788.508,46
12.4702,751.9807,404.2333,1788.492,46
12.48624,751.988,404.2328,1788.475,46
12.5028,751.9949,404.2322,1788.46,46
12.5202,752.002,404.2316,1788.444,46
12.53619,752.0095,404.231,1788.427,46
12.5525,752.0164,404.2305,1788.412,46
12.56907,752.0233,404.2299,1788.396,46
12.58564,752.0305,404.2293,1788.38,46
12.6022,752.0375,404.2288,1788.364,46
