Time, X Position, Y Position, Z Position, GSR
5.537252,749.2314,404.4518,1794.51,46
5.55326,749.2391,404.4512,1794.494,47
5.569826,749.2463,404.4507,1794.479,47
5.586393,749.2537,404.45,1794.463,47
5.603346,749.2612,404.4495,1794.447,47
5.62017,749.2688,404.4489,1794.431,47
5.636166,749.2764,404.4483,1794.415,47
5.652659,749.2835,404.4477,1794.4,47
5.670173,749.291,404.4471,1794.384,47
5.686168,749.2988,404.4465,1794.368,47
5.702359,749.306,404.446,1794.352,47
5.718926,749.3132,404.4454,1794.337,47
5.736033,749.3207,404.4448,1794.321,47
5.752058,749.3284,404.4442,1794.305,47
5.768626,749.3356,404.4436,1794.289,47
5.785192,749.343,404.443,1794.274,47
5.802032,749.3504,404.4424,1794.258,47
5.818326,749.358,404.4418,1794.242,47
5.835194,749.3653,404.4413,1794.226,47
5.851459,749.3729,404.4407,1794.21,47
5.868025,749.3801,404.4401,1794.195,47
5.885193,749.3876,404.4395,1794.179,47
5.901193,749.3953,404.4389,1794.162,47
5.917726,749.4025,404.4384,1794.147,47
5.934292,749.4099,404.4377,1794.131,47
5.951194,749.4173,404.4372,1794.115,47
5.967425,749.4249,404.4366,1794.099,47
5.983992,749.4321,404.436,1794.084,47
6.000559,749.4395,404.4354,1794.068,47
6.017194,749.447,404.4348,1794.052,47
6.034194,749.4544,404.4342,1794.036,47
6.050259,749.462,404.4337,1794.02,47
6.067044,749.4692,404.4331,1794.005,47
6.083393,749.4767,404.4325,1793.989,47
6.100045,749.4841,404.4319,1793.973,47
6.116526,749.4915,404.4313,1793.957,47
6.133105,749.4989,404.4308,1793.941,47
6.14966,749.5063,404.4301,1793.926,47
6.167106,749.5137,404.4296,1793.91,47
6.183106,749.5215,404.429,1793.893,47
6.199359,749.5287,404.4284,1793.878,47
6.215926,749.5359,404.4278,1793.862,47
6.232492,749.5433,404.4272,1793.847,47
6.24912,749.5507,404.4267,1793.831,47
6.265625,749.5582,404.4261,1793.815,47
6.282192,749.5656,404.4255,1793.799,47
6.299119,749.5729,404.4249,1793.783,47
6.315325,749.5805,404.4243,1793.767,47
6.331891,749.5878,404.4237,1793.751,47
6.349123,749.5952,404.4232,1793.736,47
6.365117,749.6028,404.4225,1793.719,47
6.381592,749.61,404.422,1793.704,47
6.39816,749.6174,404.4214,1793.688,47
6.414728,749.6248,404.4208,1793.672,47
6.431557,749.6321,404.4202,1793.656,47
6.448551,749.6396,404.4196,1793.64,47
6.465033,749.6472,404.419,1793.624,47
6.48103,749.6546,404.4185,1793.608,47
6.497559,749.6617,404.4179,1793.593,47
6.514124,749.6691,404.4173,1793.577,47
6.531038,749.6765,404.4167,1793.562,47
6.54726,749.684,404.4161,1793.545,47
6.563869,749.6913,404.4156,1793.53,47
6.580392,749.6987,404.415,1793.514,47
6.596958,749.7061,404.4144,1793.498,47
6.613869,749.7134,404.4138,1793.482,47
6.630094,749.7209,404.4132,1793.466,47
6.646791,749.7282,404.4127,1793.451,47
6.663227,749.7357,404.412,1793.435,47
6.680099,749.743,404.4115,1793.419,47
6.696359,749.7505,404.4109,1793.403,47
6.713103,749.7577,404.4103,1793.387,47
6.730107,749.7652,404.4097,1793.371,47
6.746109,749.7728,404.4091,1793.355,47
6.762627,749.7798,404.4086,1793.34,47
6.779194,749.7872,404.408,1793.324,47
6.795761,749.7946,404.4074,1793.308,47
6.813076,749.802,404.4068,1793.292,47
6.829213,749.8097,404.4062,1793.276,47
6.845459,749.8168,404.4056,1793.26,47
6.862219,749.8241,404.4051,1793.245,47
6.878592,749.8315,404.4045,1793.229,47
6.895222,749.8388,404.4039,1793.213,47
6.911725,749.8462,404.4033,1793.197,47
6.928292,749.8536,404.4027,1793.181,47
6.945221,749.8609,404.4022,1793.165,47
6.961428,749.8685,404.4016,1793.149,47
6.977993,749.8757,404.401,1793.134,47
6.995222,749.883,404.4004,1793.118,47
7.011219,749.8907,404.3998,1793.101,47
7.0281,749.8978,404.3993,1793.086,47
7.044258,749.9053,404.3987,1793.07,47
7.061353,749.9125,404.3981,1793.054,47
7.077392,749.92,404.3975,1793.038,47
7.094348,749.9272,404.3969,1793.023,47
7.110526,749.9347,404.3963,1793.006,47
7.127357,749.9419,404.3958,1792.991,47
7.143659,749.9493,404.3952,1792.975,47
7.160226,749.9566,404.3946,1792.959,47
7.176792,749.9639,404.394,1792.943,47
7.193359,749.9713,404.3934,1792.927,47
7.209926,749.9786,404.3929,1792.911,47
7.226492,749.986,404.3923,1792.896,47
7.243379,749.9933,404.3917,1792.88,47
7.259625,750.0009,404.3911,1792.864,47
7.276193,750.0081,404.3905,1792.848,47
7.292761,750.0154,404.39,1792.832,47
7.310135,750.0227,404.3894,1792.816,47
7.326134,750.0305,404.3888,1792.8,47
7.343137,750.0375,404.3882,1792.784,47
7.359133,750.045,404.3876,1792.768,47
7.376134,750.0521,404.387,1792.753,47
7.392159,750.0597,404.3864,1792.736,47
7.409136,750.0668,404.3859,1792.721,47
7.425294,750.0743,404.3853,1792.705,47
7.442132,750.0815,404.3847,1792.689,47
7.458426,750.0889,404.3841,1792.673,47
7.475394,750.0961,404.3835,1792.658,47
7.49156,750.1036,404.383,1792.641,47
7.508396,750.1108,404.3824,1792.626,47
7.524971,750.1182,404.3818,1792.61,47
7.54126,750.1256,404.3812,1792.594,47
7.55797,750.1328,404.3806,1792.578,47
7.574393,750.1402,404.3801,1792.562,47
7.590969,750.1475,404.3795,1792.546,47
7.607968,750.1548,404.3789,1792.531,47
7.624225,750.1623,404.3783,1792.514,47
7.641225,750.1695,404.3777,1792.499,47
7.657228,750.177,404.3771,1792.482,47
7.673891,750.1841,404.3766,1792.467,47
7.690361,750.1915,404.376,1792.451,47
7.708158,750.1987,404.3754,1792.435,47
7.724727,750.2066,404.3748,1792.418,47
7.741421,750.2139,404.3742,1792.402,47
7.757859,750.2213,404.3736,1792.386,47
7.77451,750.2286,404.373,1792.37,47
7.790992,750.2359,404.3725,1792.354,47
7.807559,750.2432,404.3719,1792.339,47
7.824266,750.2505,404.3713,1792.323,48
7.841267,750.2579,404.3707,1792.307,48
7.857455,750.2654,404.3701,1792.29,48
7.87446,750.2725,404.3696,1792.275,48
7.890459,750.28,404.369,1792.259,48
7.906958,750.2871,404.3684,1792.243,48
7.92406,750.2944,404.3678,1792.227,48
7.940092,750.3019,404.3672,1792.211,48
7.956658,750.309,404.3667,1792.196,48
7.973424,750.3163,404.3661,1792.18,48
7.98979,750.3237,404.3655,1792.164,48
8.006423,750.3309,404.365,1792.148,48
8.023445,750.3383,404.3643,1792.132,48
8.046186,750.3458,404.3638,1792.116,48
8.063147,750.3558,404.363,1792.094,48
8.079321,750.3633,404.3624,1792.078,48
8.095888,750.3704,404.3618,1792.062,48
8.112453,750.3777,404.3612,1792.046,48
8.129144,750.385,404.3607,1792.03,48
8.145588,750.3923,404.3601,1792.014,48
8.162309,750.3996,404.3595,1791.998,48
8.179219,750.407,404.3589,1791.982,48
8.195288,750.4144,404.3583,1791.966,48
8.21215,750.4214,404.3578,1791.951,48
8.229147,750.4289,404.3572,1791.934,48
8.244988,750.4364,404.3566,1791.918,48
8.261555,750.4434,404.356,1791.903,48
8.27812,750.4506,404.3554,1791.887,48
8.294686,750.4579,404.3549,1791.871,48
8.311523,750.4652,404.3543,1791.855,48
8.32782,750.4727,404.3537,1791.839,48
8.344527,750.4798,404.3531,1791.823,48
8.360954,750.4871,404.3525,1791.807,48
8.38391,750.4944,404.352,1791.792,48
8.403937,750.5045,404.3512,1791.77,48
8.420507,750.5132,404.3505,1791.75,48
8.437211,750.5206,404.3499,1791.734,48
8.45364,750.5279,404.3493,1791.718,48
8.470218,750.5351,404.3487,1791.703,48
8.486773,750.5424,404.3481,1791.687,48
8.50334,750.5497,404.3476,1791.671,48
8.519907,750.5569,404.347,1791.655,48
8.536752,750.5642,404.3464,1791.639,48
8.553291,750.5717,404.3458,1791.623,48
8.569605,750.5789,404.3452,1791.607,48
8.586293,750.5861,404.3447,1791.591,48
8.602741,750.5934,404.3441,1791.575,48
8.619306,750.6006,404.3435,1791.559,48
8.635872,750.6078,404.343,1791.543,48
8.652439,750.6152,404.3424,1791.527,48
8.669005,750.6224,404.3418,1791.511,48
8.685744,750.6297,404.3412,1791.495,48
8.70214,750.637,404.3406,1791.479,48
8.718756,750.6442,404.3401,1791.464,48
8.735272,750.6515,404.3395,1791.448,48
8.752201,750.6588,404.3389,1791.432,48
8.768406,750.6662,404.3383,1791.416,48
8.785207,750.6733,404.3378,1791.4,48
8.80221,750.6807,404.3372,1791.384,48
8.818117,750.6881,404.3366,1791.367,48
8.83512,750.6951,404.336,1791.352,48
8.851238,750.7025,404.3354,1791.336,48
8.867957,750.7096,404.3349,1791.32,48
8.884371,750.7169,404.3343,1791.304,48
8.900984,750.7241,404.3337,1791.288,48
8.917504,750.7314,404.3331,1791.272,48
8.934072,750.7386,404.3326,1791.257,48
8.950638,750.7458,404.332,1791.241,48
8.967204,750.7531,404.3314,1791.225,48
8.983771,750.7604,404.3308,1791.209,48
9.000339,750.7676,404.3303,1791.193,48
9.016906,750.7749,404.3297,1791.177,48
9.037589,750.7822,404.3291,1791.161,48
9.057255,750.7912,404.3284,1791.141,48
9.073866,750.7998,404.3277,1791.122,48
9.09039,750.8071,404.3271,1791.106,48
9.106957,750.8143,404.3265,1791.09,48
9.123525,750.8215,404.326,1791.074,48
9.140375,750.8288,404.3254,1791.058,48
9.156658,750.8361,404.3248,1791.042,48
9.173631,750.8433,404.3242,1791.026,48
9.189792,750.8507,404.3236,1791.01,48
9.206633,750.8577,404.3231,1790.995,48
9.222926,750.8651,404.3225,1790.978,48
9.239492,750.8723,404.3219,1790.963,48
9.25606,750.8795,404.3214,1790.947,48
9.273008,750.8867,404.3208,1790.931,48
9.28948,750.8941,404.3202,1790.914,48
9.305759,750.9013,404.3196,1790.899,48
9.32249,750.9084,404.319,1790.883,48
9.338893,750.9157,404.3185,1790.867,48
9.355491,750.9229,404.3179,1790.851,48
9.372082,750.9301,404.3173,1790.835,48
9.389082,750.9374,404.3167,1790.819,48
9.405159,750.9448,404.3162,1790.803,48
9.422094,750.9518,404.3156,1790.787,48
9.438293,750.9592,404.315,1790.771,48
9.455527,750.9662,404.3144,1790.755,48
9.471817,750.9738,404.3138,1790.739,48
9.488067,750.9809,404.3133,1790.723,48
9.504559,750.988,404.3127,1790.707,48
9.521306,750.9952,404.3121,1790.692,48
9.537692,751.0025,404.3116,1790.675,48
9.554267,751.0096,404.311,1790.66,48
9.570826,751.0168,404.3104,1790.644,48
9.587393,751.024,404.3098,1790.628,48
9.603959,751.0313,404.3093,1790.612,48
9.620525,751.0385,404.3087,1790.596,48
9.637093,751.0457,404.3081,1790.58,48
9.653822,751.053,404.3075,1790.564,48
9.670226,751.0602,404.3069,1790.548,48
9.686821,751.0674,404.3064,1790.532,48
9.703841,751.0746,404.3058,1790.516,48
9.71994,751.082,404.3052,1790.5,48
9.736494,751.0891,404.3047,1790.484,48
9.75306,751.0963,404.3041,1790.468,48
9.770396,751.1035,404.3035,1790.452,48
9.786386,751.111,404.3029,1790.435,48
9.803388,751.118,404.3023,1790.42,48
9.819328,751.1254,404.3018,1790.404,48
9.83594,751.1323,404.3012,1790.388,48
9.852462,751.1395,404.3006,1790.372,48
9.86903,751.1467,404.3,1790.356,48
9.885594,751.1539,404.2995,1790.34,48
9.902162,751.1611,404.2989,1790.324,48
9.918993,751.1683,404.2983,1790.308,48
9.935326,751.1757,404.2977,1790.292,48
9.951987,751.1827,404.2972,1790.276,48
9.968428,751.19,404.2966,1790.26,48
9.984996,751.1971,404.296,1790.245,48
10.00156,751.2043,404.2954,1790.229,48
10.01813,751.2115,404.2949,1790.213,48
10.03499,751.2188,404.2943,1790.197,48
10.05126,751.2261,404.2937,1790.18,48
10.06783,751.2332,404.2932,1790.165,48
10.08439,751.2404,404.2926,1790.149,48
10.10131,751.2475,404.292,1790.133,48
10.11753,751.2549,404.2914,1790.116,48
10.1342,751.2619,404.2909,1790.101,48
10.151,751.2692,404.2903,1790.085,48
10.1681,751.2764,404.2897,1790.068,48
10.18499,751.2839,404.2891,1790.052,48
10.20198,751.2912,404.2885,1790.036,48
10.21781,751.2986,404.2879,1790.019,48
10.23504,751.3054,404.2874,1790.004,48
10.25098,751.3129,404.2868,1789.987,48
10.26751,751.3198,404.2862,1789.972,48
10.28407,751.327,404.2857,1789.956,48
10.30085,751.3342,404.2851,1789.94,48
10.31721,751.3415,404.2845,1789.924,48
10.33377,751.3486,404.2839,1789.908,48
10.35049,751.3557,404.2834,1789.892,48
10.36691,751.363,404.2828,1789.876,48
10.3835,751.3701,404.2822,1789.86,48
10.4005,751.3773,404.2816,1789.844,48
10.41661,751.3846,404.2811,1789.828,48
10.43321,751.3917,404.2805,1789.812,48
10.44974,751.3989,404.2799,1789.796,48
10.46631,751.406,404.2794,1789.78,49
10.48326,751.4131,404.2788,1789.764,49
10.50026,751.4205,404.2782,1789.748,49
10.51625,751.4279,404.2776,1789.731,49
10.53325,751.4348,404.277,1789.716,49
10.54926,751.4421,404.2765,1789.7,49
10.5657,751.4491,404.2759,1789.684,49
10.58233,751.4562,404.2753,1789.668,49
10.59933,751.4634,404.2747,1789.652,49
10.61542,751.4708,404.2742,1789.636,49
10.63233,751.4777,404.2736,1789.62,49
10.64854,751.485,404.273,1789.604,49
10.66512,751.4921,404.2725,1789.588,49
10.68212,751.4992,404.2719,1789.572,49
10.69911,751.5066,404.2713,1789.556,49
10.71511,751.5139,404.2707,1789.539,49
10.73137,751.5209,404.2702,1789.524,49
10.74811,751.5279,404.2696,1789.508,49
10.7645,751.5351,404.269,1789.492,49
10.78111,751.5422,404.2685,1789.476,49
10.79811,751.5494,404.2679,1789.46,49
10.8142,751.5567,404.2673,1789.444,49
10.83111,751.5637,404.2668,1789.428,49
10.84734,751.571,404.2661,1789.412,49
10.8639,751.578,404.2656,1789.396,49
10.88047,751.5851,404.265,1789.38,49
10.89711,751.5923,404.2645,1789.364,49
10.9136,751.5995,404.2639,1789.348,49
10.93017,751.6066,404.2633,1789.332,49
10.94715,751.6138,404.2627,1789.316,49
10.9633,751.6211,404.2621,1789.3,49
10.97987,751.6281,404.2616,1789.284,49
10.99668,751.6353,404.261,1789.268,49
11.01368,751.6425,404.2604,1789.252,49
11.02957,751.6498,404.2599,1789.235,49
11.04619,751.6567,404.2593,1789.22,49
11.0627,751.6639,404.2587,1789.204,49
11.07956,751.671,404.2581,1789.188,49
11.09584,751.6782,404.2576,1789.172,49
11.11257,751.6853,404.257,1789.156,49
11.12897,751.6925,404.2564,1789.14,49
11.14555,751.6996,404.2559,1789.124,49
11.1621,751.7067,404.2553,1789.108,49
11.17925,751.7139,404.2547,1789.092,49
11.19525,751.7213,404.2541,1789.075,49
11.21225,751.7281,404.2536,1789.06,49
11.22837,751.7355,404.253,1789.044,49
11.24525,751.7424,404.2524,1789.028,49
11.2615,751.7497,404.2519,1789.012,49
11.27809,751.7567,404.2513,1788.996,49
11.2951,751.7639,404.2507,1788.98,49
11.31121,751.7712,404.2501,1788.963,49
11.32809,751.7781,404.2496,1788.948,49
11.34434,751.7854,404.249,1788.932,49
11.3609,751.7924,404.2484,1788.916,49
11.37809,751.7995,404.2479,1788.9,49
11.39433,751.8069,404.2473,1788.883,49
11.4106,751.8139,404.2467,1788.867,49
11.42717,751.8209,404.2462,1788.852,49
11.44384,751.828,404.2456,1788.836,49
11.4603,751.8352,404.245,1788.82,49
11.477,751.8423,404.2444,1788.804,49
11.49343,751.8495,404.2439,1788.787,49
11.51,751.8565,404.2433,1788.772,49
11.52657,751.8636,404.2427,1788.756,49
11.54324,751.8708,404.2422,1788.74,49
11.56016,751.8779,404.2416,1788.723,49
11.57627,751.8853,404.241,1788.707,49
11.59306,751.8922,404.2404,1788.691,49
11.6094,751.8994,404.2399,1788.675,49
11.62607,751.9064,404.2393,1788.659,49
11.64254,751.9136,404.2387,1788.643,49
11.6591,751.9207,404.2382,1788.627,49
11.67567,751.9277,404.2376,1788.611,49
11.69224,751.9349,404.237,1788.595,49
11.7088,751.942,404.2365,1788.579,49
11.72538,751.9491,404.2359,1788.563,49
