Time, CameraRig_X_Pos, CameraRig_Y_Pos, CameraRig_Z_Pos, Head_X_Pos, Head_Y_Pos,Head_Z_Pos, Head_X_Rot, Head_Y_Rot, Head_Z_Rot, GSR, m, b, distance
0.0166176,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.0332352,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.0532352,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.0789784,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.1011363,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.1177799,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.1390903,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.1643305,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.1861376,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.2232941,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.2500526,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.2666193,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.2832292,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.2997538,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.3171139,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.3328872,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.3494536,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.3660203,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.3828926,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.3991532,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.4157838,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.4322864,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.4488532,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.4656192,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.4825612,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.4985534,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.515452,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.5323973,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.5483433,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.5648197,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.5822283,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.5981732,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.6145198,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.6310866,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.6480076,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.6642201,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.6808977,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.6973534,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.7147855,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.7307321,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.7476757,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.7636219,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.7805662,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.7967537,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.8134534,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.8303958,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.8464535,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.8632867,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.8802307,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.8961779,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.9131213,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.9292865,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.9460109,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.9624199,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.978987,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
0.9955535,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.012788,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.02874,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.045685,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.06182,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.078574,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.094955,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.111521,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.128087,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.145168,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.16122,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.178054,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.194353,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.210919,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.227888,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.244054,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.260778,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.277721,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.293754,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.310613,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.327557,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.343502,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.360444,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.376587,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.393335,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.410279,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.426287,749,404.47,1795,749,405.47,1795,0,157.3866,0,51,0,0,150
1.442855,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.459664,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.475987,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.492555,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.50912,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.526038,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.542254,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.558928,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.575387,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.591954,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.608765,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.625088,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.641656,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.660028,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.676596,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.69348,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.710423,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.726375,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.743315,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.759429,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.776203,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.793145,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.809129,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.825695,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.842262,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.858927,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.875397,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.891963,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.908759,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.925704,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.941665,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.958599,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.975536,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
1.991485,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.007931,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.024496,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.041318,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.057629,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.074207,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.09115,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.10733,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.12404,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.140461,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.157928,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.173595,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.190162,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.206763,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.223705,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.239862,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.256428,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.272995,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.289562,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.306428,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.323373,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.339318,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.356263,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.372394,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.389151,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.406097,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.422095,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.438985,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.455928,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.471875,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.488822,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.505762,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.521708,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.538651,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.554628,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.571543,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.587762,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.604433,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.621377,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.637461,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.654266,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.671209,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.687161,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.704101,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.721045,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.736863,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.753429,749,404.47,1795,749,405.47,1795,0,157.3866,0,50,0,0,150
2.770602,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.786572,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.803489,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.820433,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.836261,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.853204,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.870146,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.886096,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.903044,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.919095,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.935662,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.952871,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.968812,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
2.985756,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.001928,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.018647,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.035062,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.05163,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.068485,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.085427,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.101374,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.11832,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.134464,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.151029,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.167595,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.184161,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.201046,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.217294,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.233936,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.250428,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.266994,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.283769,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.300713,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.316694,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.333603,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.349828,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.366493,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.382961,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.400379,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.416326,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.432661,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.449228,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.466159,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.483107,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.499277,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.515994,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.532937,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.549879,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.565827,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.582769,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.598716,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.61566,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.632603,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.648549,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.665498,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.682443,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.698078,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.714644,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.731278,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.747778,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.764345,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.780912,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.798055,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.814045,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.830945,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.847178,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.863834,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.880778,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.896878,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.913668,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.930011,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.946578,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.963501,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.979712,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
3.996394,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.013335,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.03028,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.046227,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.062546,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.079118,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.096059,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.112245,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.128949,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.145378,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.161944,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.178782,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.195078,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.211672,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.228211,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.244778,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.261505,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.277912,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.295393,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.311339,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.327611,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.344178,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.360745,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.377652,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.393878,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.410543,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.427486,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.443578,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.460145,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.47696,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.493279,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.509851,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.526794,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.543739,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.559689,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.576629,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.592679,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.609518,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.625813,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.642982,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.65955,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.676295,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.692684,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.70925,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.726128,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.742384,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.759018,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.775517,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.792084,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.808852,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.825217,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.841784,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.858351,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.875136,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.892079,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.90805,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.924968,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.941915,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.95775,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.974317,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
4.991252,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
5.00745,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
5.024142,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
5.041085,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
5.057149,749,404.47,1795,749,405.47,1795,0,157.3866,0,49,0,0,150
5.073716,749.0073,404.4694,1794.985,749.009,405.4694,1794.981,0.255927,157.1875,-3.335086E-09,49,0,0,150
5.090283,749.0147,404.4688,1794.969,749.018,405.4688,1794.961,0.4878651,157.0075,-6.670348E-09,49,0,0,150
5.10685,749.0222,404.4683,1794.953,749.0269,405.4682,1794.942,0.6864399,156.8538,0,49,0,0,150
5.123417,749.0297,404.4677,1794.937,749.0356,405.4676,1794.924,0.8564683,156.7226,0,49,0,0,150
5.140266,749.0372,404.4671,1794.922,749.0441,405.4669,1794.906,1.002029,156.6108,-1.334225E-08,49,0,0,150
5.156713,749.0447,404.4665,1794.906,749.0526,405.4663,1794.887,1.129974,156.5129,0,49,0,0,150
5.173656,749.0522,404.4659,1794.89,749.0608,405.4657,1794.87,1.23496,156.433,0,49,0,0,150
5.190599,749.0598,404.4653,1794.874,749.0691,405.465,1794.853,1.329306,156.3617,0,49,0,0,150
5.206546,749.0674,404.4647,1794.858,749.0773,405.4644,1794.835,1.409593,156.3015,0,49,0,0,150
5.222816,749.0746,404.4641,1794.842,749.085,405.4638,1794.819,1.471645,156.2553,2.668923E-08,49,0,0,150
5.239436,749.082,404.4636,1794.827,749.0927,405.4632,1794.802,1.527025,156.2145,2.668991E-08,49,0,0,150
5.25595,749.0895,404.463,1794.811,749.1006,405.4626,1794.786,1.576272,156.1786,2.669053E-08,49,0,0,150
5.27283,749.0969,404.4624,1794.795,749.1083,405.462,1794.769,1.617983,156.1487,5.338214E-08,49,0,0,150
5.289773,749.1046,404.4618,1794.779,749.1163,405.4614,1794.753,1.654943,156.1226,5.338312E-08,49,0,0,150
5.305722,749.1122,404.4612,1794.763,749.1241,405.4608,1794.736,1.686608,156.1007,5.338397E-08,49,0,0,150
5.322664,749.1193,404.4606,1794.748,749.1314,405.4602,1794.721,1.711056,156.0842,8.007699E-08,49,0,0,150
5.338784,749.127,404.46,1794.732,749.1392,405.4596,1794.704,1.734317,156.069,8.007796E-08,49,0,0,150
5.355555,749.1342,404.4594,1794.716,749.1466,405.459,1794.688,1.752595,156.0574,8.007874E-08,49,0,0,150
5.371918,749.1418,404.4589,1794.7,749.1543,405.4584,1794.672,1.769354,156.0472,8.007945E-08,49,0,0,150
5.388485,749.1492,404.4583,1794.685,749.1618,405.4578,1794.656,1.783089,156.0392,5.338671E-08,49,0,0,150
5.405389,749.1566,404.4577,1794.669,749.1693,405.4572,1794.641,1.795103,156.0327,5.338705E-08,49,0,0,150
5.422334,749.1642,404.4571,1794.653,749.1771,405.4566,1794.624,1.805716,156.0274,2.669368E-08,49,0,0,150
5.438278,749.1719,404.4565,1794.637,749.1848,405.456,1794.608,1.814745,156.0234,2.669382E-08,49,0,0,150
5.455222,749.179,404.4559,1794.622,749.192,405.4554,1794.593,1.821706,156.0207,2.669392E-08,49,0,0,150
5.471317,749.1866,404.4553,1794.605,749.1996,405.4548,1794.576,1.828329,156.0185,2.669401E-08,49,0,0,150
5.488112,749.1939,404.4548,1794.59,749.2069,405.4543,1794.561,1.833485,156.0173,0,49,0,0,150
5.505054,749.2015,404.4542,1794.574,749.2145,405.4536,1794.545,1.838241,156.0166,0,49,0,0,150
5.521017,749.2091,404.4536,1794.558,749.2222,405.453,1794.528,1.842332,156.0164,-2.669422E-08,49,0,0,150
5.537944,749.2162,404.453,1794.543,749.2293,405.4525,1794.513,1.845479,156.0167,-2.669427E-08,49,0,0,150
5.55415,749.2239,404.4524,1794.527,749.237,405.4519,1794.497,1.848442,156.0174,-2.669432E-08,49,0,0,150
